id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1537881949187891202,https://twitter.com/VeraVanHorne/status/1537881949187891202,deleted post,The Poles gave male refugees from Ukraine fit for service (18-60 years old) until June 27 to voluntarily come to migration centers.   After that all Ukrainian men fit for the army will be hunted down and deported back to Ukraine. https://t.co/Sb1JrI2Kjy,Fri Jun 17 19:36:43 +0000 2022,176,129,en,158715457,Vera Van Horne,VeraVanHorne,https://twitter.com/VeraVanHorne,,0.1,,15759,802,23685,213,46278,“Truth Is Treason In an Empire of Lies” - Ron Paul,"Toronto, Ontario",2010-06-23 12:07:20+00:00,False,False,,2022-02-24 00:00:00+00:00,4263,misinfo
1504453338317959169,https://twitter.com/gjfpopken/status/1504453338317959169,,Dead Russian soldiers smoking a sigaret… don’t  believe everything you see… so called ‘killed Russian soldiers’… there is mediacensorship in the West for a reason. We are at a propaganda war #Ukraine #Belarus #Biden https://t.co/91m58QiPLc,Thu Mar 17 13:43:21 +0000 2022,557,287,en,1901687191,Gabrielle Popken,gjfpopken,https://twitter.com/gjfpopken,,0.1,,2523,552,2518,132,3775,Werkt als adviseur in het Europees parlement. Voormalig kamerlid en senator. Vecht voor onze vrijheid.,"Den Haag, Nederland",2013-09-24 20:24:22+00:00,False,False,,2022-02-24 00:00:00+00:00,3074,misinfo
1577604650513080323,https://twitter.com/citizenjournos_/status/1577604650513080323,,"This is the BBC’s Jeremy Bowen in Ukraine allegedly under attack but it seems nobody told the woman, who looks on in bewilderment with her shopping, that bombs were falling down all around her.    Let’s caption this…  “Do ya wanna wee cup of tea son”? https://t.co/YoWMDSY05z",Wed Oct 05 10:20:33 +0000 2022,367,115,en,990720508550373376,Citizen Journalists,citizenjournos_,https://twitter.com/citizenjournos_,,0.4,,15274,524,13710,21,37884,"OSINT Investigators, Citizen Journalists",Northern Ireland,2018-04-29 22:32:30+00:00,False,False,,2022-02-24 00:00:00+00:00,1396,misinfo
1595872476419981312,https://twitter.com/doubleDutchquak/status/1595872476419981312,,Fake War Ukraine   Photos from the phone of an employee of the Ukrainian CIPSO shocked everyone  The photo shows how the girl is being made up. Then they put it on the asphalt and take a picture. https://t.co/BRTSvebc9C,Thu Nov 24 20:10:22 +0000 2022,196,138,en,1509271122109419522,Peaceful Quaker,doubleDutchquak,https://twitter.com/doubleDutchquak,,2.0,,12945,1956,16540,56,22067,just my avatar is a Parody of Doctor Phil,,2022-03-30 20:48:02+00:00,False,False,bot,2022-02-24 00:00:00+00:00,-35,misinfo
1501979343295324162,https://twitter.com/PressSec/status/1501979343295324162,,"This chart illustrates the impact of Putin’s price hike on Americans. Oil prices have risen since the beginning of this year at the same time as Putin’s military build-up, threats, and then unprovoked further invasion of Ukraine. That’s higher gas prices – up more than 75 cents.",Thu Mar 10 17:52:35 +0000 2022,3208,1159,en,1349170292564905988,Jen Psaki,PressSec,https://twitter.com/PressSec,,0.0,,2287673,371,427,6247,718,WH Press Sec. Working mom of 2 small humans. Spends most days communicating about @POTUS' agenda & rebuilding trust with the American people.,,2021-01-13 01:45:57+00:00,True,False,,2022-02-24 00:00:00+00:00,406,misinfo
1498253119658016768,https://twitter.com/MrPatrickMulder/status/1498253119658016768,deleted post,My TIME artwork has gone viral - so I thought it would be appropriate for me to write a little about it. The image is one out of a sequence of three I created on the day Russia invaded Ukraine. I felt the official cover by TIME was uninspired and lacked conviction. https://t.co/m5P5rorqgt,Mon Feb 28 11:05:54 +0000 2022,9884,3180,en,871886124280664066,Patrick Mulder 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦,MrPatrickMulder,https://twitter.com/MrPatrickMulder,Doesn't exist,,,2956,153,32295,6,581,"Scully, it's me. Husky dad. Runner. Award winning graphic designer. Bookworm and consequent avid collector of dust. Ceisio cynnal orbit safonol.",Arfordir de Cymru,2017-06-06 00:27:05+00:00,False,False,,2022-02-24 00:00:00+00:00,1723,misinfo
1501256598710276107,https://twitter.com/IAPonomarenko/status/1501256598710276107,,Ukrainian military intelligence service says Wagner Group dog tags have been found among Russians killed in action in Ukraine https://t.co/rZEytq1cbn,Tue Mar 08 18:00:39 +0000 2022,20154,5643,en,262219168,Illia Ponomarenko 🇺🇦,IAPonomarenko,https://twitter.com/IAPonomarenko,,0.0,,1081325,1331,22499,11613,14099,"Defense reporter with The Kyiv Independent. War, weapons, beer & heavy metal. A village guy from Donbas in a crusade for something better.","Kyiv, Ukraine",2011-03-07 16:23:56+00:00,True,False,,2022-02-24 00:00:00+00:00,4006,misinfo
1500539810418671626,https://twitter.com/mfa_russia/status/1500539810418671626,,"❗️ @mod_russia: During the course of the special military operation evidence of an emergency clean-up performed by the Kiev regime was found  - aimed at eradicating traces of the military-biological programme, in Ukraine, financed by @DeptofDefense.   👉 https://t.co/4GE6uPvOVf https://t.co/rldp9UMAkx",Sun Mar 06 18:32:24 +0000 2022,1713,984,en,255471924,MFA Russia 🇷🇺,mfa_russia,https://twitter.com/mfa_russia,,0.0,,508955,1445,20972,4962,66643,Ministry of Foreign Affairs of Russia 🇷🇺 (Official account) | Country's account @Russia | По-русски @MID_RF | Español @MAE_Rusia | Arabic - @russia_ar,Russia,2011-02-21 12:45:22+00:00,True,False,,2022-02-24 00:00:00+00:00,4020,misinfo
1630732576997400576,https://twitter.com/ProudElephantUS/status/1630732576997400576,,BREAKING: President Zelensky says the US may have to send their sons and daughters off to war to die for Ukraine.  HELL NO. OVER MY DEAD BODY. https://t.co/I1ZnHv6zrD,Wed Mar 01 00:51:58 +0000 2023,5436,1388,en,810055220,Proud Elephant 🇺🇸🦅,ProudElephantUS,https://twitter.com/ProudElephantUS,,0.2,,203108,28037,50798,142,44001,"Constitutional Conservative | BREAKING NEWS & Political Commentary | God, Family, and America! 🇺🇸",USA,2012-09-08 02:57:01+00:00,False,False,,2022-02-24 00:00:00+00:00,3455,misinfo
1497446929248264195,https://twitter.com/ReporteYa/status/1497446929248264195,,"#26Feb #Guerra #Ucrania #Rudsia Antes del amanecer de este sábado en #Ucrania, continúan las explosiones y detonaciones en los alrededores de #Kiev; ciudadanos ucranianos responden con bombas molotov, incendian tanques rusos.  https://t.co/o3ZdkE4wcw",Sat Feb 26 05:42:23 +0000 2022,1496,972,es,221378668,Reporte Ya,ReporteYa,https://twitter.com/ReporteYa,,0.8,01/06/2023,983548,88777,30584,2747,809651,La Fundación ReporteYa es la red pionera de Periodismo Ciudadano y alfabetización digital en Venezuela. Dicta talleres sobre uso efectivo de redes sociales,Venezuela,2010-11-30 14:16:26+00:00,False,False,,2022-02-24 00:00:00+00:00,4103,misinfo
1494344646864031758,https://twitter.com/DefenceHQ/status/1494344646864031758,,INTELLIGENCE UPDATE: We have seen no evidence that Russian forces are withdrawing from Ukrainian border regions.   Russia retains a significant military presence that can conduct an invasion without further warning. https://t.co/qTYrItLxCf,Thu Feb 17 16:15:02 +0000 2022,1279,596,en,16133530,Ministry of Defence 🇬🇧,DefenceHQ,https://twitter.com/DefenceHQ,,0.0,,655305,636,575,7367,30251,DefenceHQ is the official corporate news channel of the UK Ministry of Defence.  Telegram - http://t.me/UKMinistryofDefence,London UK,2008-09-04 19:05:38+00:00,True,False,,2022-02-24 00:00:00+00:00,4920,misinfo
1628069442033778689,https://twitter.com/ukraine_ua/status/1628069442033778689,,"In February 2022, the Russian missile hit a residential building on Lobanovskyi Avenue in Kyiv, a heartbreaking photo of which horrified the whole world and showed Russia's true intentions.  Almost one year later, the building is renovated. https://t.co/z4lrHn0l4w",Tue Feb 21 16:29:37 +0000 2023,2522,412,en,1539885907410653186,Ukraine.ua,ukraine_ua,https://twitter.com/ukraine_ua,,1.4,,5392,77,73,71,913,http://Ukraine.ua is on Twitter now! Follow us to get verified info on Ukraine 🇺🇦 — the brave country fighting for freedom in the heart of Europe.,Ukraine,2022-06-23 08:22:15+00:00,True,False,,2022-02-24 00:00:00+00:00,-120,misinfo
1496757494714093575,https://twitter.com/anadoluimages/status/1496757494714093575,,"A wounded woman is seen after airstrikes hit an apartment complex in Chuhuiv, Kharkiv Oblast, Ukraine. https://t.co/Pl80tMp7QO  📸: Wolfgang Schwan https://t.co/BJrhDZCaAn",Thu Feb 24 08:02:49 +0000 2022,2326,993,en,71208292,Anadolu Images,anadoluimages,https://twitter.com/anadoluimages,,0.4,,25987,32,306,396,49120,Official Twitter Account of @AnadoluAgency's Images. http://aa.com.tr/en #AA,Turkey,2009-09-03 08:46:04+00:00,True,False,,2022-02-24 00:00:00+00:00,4556,misinfo
1537672340636676097,https://twitter.com/TomacMarti/status/1537672340636676097,,All Ukraine is in this photograph... Her pain and her tears .. https://t.co/mn8bCI3Y4N,Fri Jun 17 05:43:49 +0000 2022,58813,15275,en,1389801754057977861,Tomac Marti,TomacMarti,https://twitter.com/TomacMarti,,0.3,,585,280,7645,7,12930,"USAF Veteran from Vietnam era. Native American Taino Indian from Puerto Rico origin. Club DJ, 70's-80's. Wife's in Ukraine. Moving to there now off the table",,2021-05-05 04:39:22+00:00,False,False,,2022-02-24 00:00:00+00:00,294,misinfo
1497356125087297536,https://twitter.com/Divergente_4528/status/1497356125087297536,,La verdadera razón de Pútin en Ucrania es que destruyó 7 de los 11 biolaboratorios secretos estadounidenses. Pútin quiere liberar a los ucranianos de esos laboratorios y es por eso que es el enemigo número 1 de los rothschild. El banco Central de Ucrania es de los rothschild https://t.co/dTjhXWmoCa,Fri Feb 25 23:41:34 +0000 2022,47,29,es,1436291479836708877,Divergente,Divergente_4528,https://twitter.com/Divergente_4528,,0.6,18/12/2022,458,214,466,3,549,🇦🇷 🇮🇹 Sos el dios que quieren destruir todo lo que te rodea fue creado para que no lo sepas y no desarrolles tus habilidades.,Ciudad Autónoma de Buenos Aire,2021-09-10 11:33:06+00:00,False,False,,2022-02-24 00:00:00+00:00,166,misinfo
1502030843174428680,https://twitter.com/digitaljonah/status/1502030843174428680,deleted post,"""This is my fuck you to the @israel_mid_ru and @RussianEmbassyC lies suggesting this was the maternity hospital in the photo they posted.  I located the building 10.34km away  47° 6'3.93""""N  37°40'17.54""""E.  Fuck your lies and get out of Ukraine!  #SlavaUkraini https://t.co/aLJGyWlU0C""",Thu Mar 10 21:17:14 +0000 2022,1166,316,en,213482579,Justin H,digitaljonah,https://twitter.com/digitaljonah,Doesn't exist,,,206,162,3400,6,1271,he/him,Canada,2010-11-09 01:20:10+00:00,False,False,,2022-02-24 00:00:00+00:00,4124,misinfo
1496695431673397251,https://twitter.com/seanisinnocent/status/1496695431673397251,,"Live from Kyiv, Ukraine right now, from the instagram of a girl I follow. Her username has been cropped out for her own safety. #StandWithUkraine https://t.co/frHal49wm2",Thu Feb 24 03:56:12 +0000 2022,5277,2168,en,247536206,ШУРА,seanisinnocent,https://twitter.com/seanisinnocent,,0.3,,643,152,1590,9,11288,🇺🇦,"Kyiv, Ukraine",2011-02-05 00:45:10+00:00,False,False,,2022-02-24 00:00:00+00:00,4036,misinfo
1578494122389741568,https://twitter.com/TaranQ/status/1578494122389741568,,"""🇺🇦 This is creepy ....  Take Google translate and enter Zelensky but add a space before the """"n"""". Zelen sky Result : EVIL https://t.co/W1A2ok0P32 If you add Volodomyr with a space before the """"m"""". Zelen sky Volodo myr Result : EVIL RULE THE WORLD https://t.co/vQ4FQXury5 https://t.co/EtSH4zqi1p""",Fri Oct 07 21:15:00 +0000 2022,202,121,en,41002642,Jos Quinten,TaranQ,https://twitter.com/TaranQ,,0.1,,4900,1824,10154,52,21485,"No jab! Red pill, Not left, not Right, just human. The other side of the story. Piece and Freedom. Unwoke. NoFlag.",,2009-05-18 23:46:23+00:00,False,False,,2022-02-24 00:00:00+00:00,4664,misinfo
1624589407973158913,https://twitter.com/amarprasadreddy/status/1624589407973158913,,"""""""PM Modi can convince President Putin"""" - USA   New India is the Global Leader.""",Sun Feb 12 02:01:12 +0000 2023,1802,215,en,2167816332,Amar Prasad Reddy,amarprasadreddy,https://twitter.com/amarprasadreddy,,0.1,,103303,1737,44799,83,46673,"Professor and BJP Karyakartha | Former Advisor to Union Minister of State for Health and Family Welfare, Govt of India",India,2013-11-01 05:29:38+00:00,True,False,,2022-02-24 00:00:00+00:00,3036,misinfo
1582423768768475136,https://twitter.com/clarissaward/status/1582423768768475136,,"""We were given exclusive access to an Iranian-made Mohajer-6 drone, shot down a few weeks ago by Ukrainian forces in Southern Ukraine. This as the Kremlin today claimed Russia is only using """"Russian weapons with Russian numbers"""" in its """"special operation."""" More tonight on CNN. https://t.co/FNM97EaHtk""",Tue Oct 18 17:30:01 +0000 2022,14984,3840,en,22760252,Clarissa Ward,clarissaward,https://twitter.com/clarissaward,,0.1,,527371,1583,12750,3735,11392,CNN Chief International Correspondent- all views are my own.,"here, there and everywhere",2009-03-04 11:52:09+00:00,True,False,,2022-02-24 00:00:00+00:00,4739,misinfo
1515376250600181773,https://twitter.com/brechtcastel/status/1515376250600181773,,"""@washingtonpost We contacted the International Committee of the Red Cross in Ukraine:   """"The van from which the soldiers come is not an ICRC-van. The ICRC was not involved in the evacuation from Irpin either. This vehicle may belong to the Ukrainian Red Cross or to volunteers."""" 28/...""",Sat Apr 16 17:07:07 +0000 2022,433,21,en,931972285149405186,Brecht Castel,brechtcastel,https://twitter.com/brechtcastel,,0.3,,13388,4130,7372,232,7367,📰 Journalist/factchecker @Knack 😍 #OSINT | 🎥 #HowToOSINT🧐 on YouTube: http://tinyurl.com/brechtcastel | 🎙️ Kerekewere   Tips? ➡️  DM,"Brussels, Belgium",2017-11-18 19:48:02+00:00,False,False,,2022-02-24 00:00:00+00:00,1558,misinfo
1581906078924562432,https://twitter.com/saintjavelin/status/1581906078924562432,,"Casual morning in Kyiv:  Coffee, cigarette, balcony, gun, trying to shoot down Iranian drones https://t.co/MfJrWd9154",Mon Oct 17 07:12:54 +0000 2022,23358,2744,en,1497013790755467268,Saint Javelin,saintjavelin,https://twitter.com/saintjavelin,,0.1,,78812,315,3653,824,2588,The Official Saint Javelin account. We sell things so we can help Ukraine. Shop on our website to support the effort!,"Worldwide, like Pitbull",2022-02-25 01:03:42+00:00,True,False,,2022-02-24 00:00:00+00:00,-2,misinfo
1521844279399825409,https://twitter.com/SwedishPM/status/1521844279399825409,deleted post,"Successful India-Nordic summit with 🇮🇳 PM Modi in Copenhagen today. Productive talks on our strong partnership, multilateral cooperation, climate, green transition &amp; Russia’s aggression against Ukraine. I stressed key role of innovation &amp; digitalization in our cooperation.",Wed May 04 13:28:45 +0000 2022,729,99,en,747426555417198592,SwedishPM,SwedishPM,https://twitter.com/SwedishPM,,0.3,,160296,0,135,1000,658,"News and speeches from Prime Minister Magdalena Andersson. For questions and netiquette, see http://government.se.",,2016-06-27 13:49:12+00:00,True,False,,2022-02-24 00:00:00+00:00,2067,misinfo
1584770860652457984,https://twitter.com/Cyberspec1/status/1584770860652457984,,"""""""Unquenchable Appetite"""" 😎  Zelensky on the cover page of a German magazine https://t.co/mDiXoX7xKD""",Tue Oct 25 04:56:31 +0000 2022,32,11,en,505196984,Tony,Cyberspec1,https://twitter.com/Cyberspec1,,0.6,,16108,140,6018,332,19339,"Mainly military related developments, focused on the Russian Army and everything else interesting  Currently focused on World War Z   Russophile Account",Space Forces HQ,2012-02-27 00:40:34+00:00,False,False,,2022-02-24 00:00:00+00:00,3649,misinfo
1601986050062274561,https://twitter.com/TrackANaziMerc/status/1601986050062274561,deleted post,"Rebekah Maciorowski born, 26 January 1994.  From Knoxville, Tennessee, USA. Died 11/12/22.  She arrived in Ukraine to provide aid, seems she ventured too close to the front and has received the end of the sunflower generator, the TOS-1.  Leon will be crying. https://t.co/r1cu379Pcg",Sun Dec 11 17:03:32 +0000 2022,227,39,en,1573781159435272194,Nazi Merc Tracker,TrackANaziMerc,https://twitter.com/TrackANaziMerc,doesn't exist,2.2,,4168,422,627,35,957,Tracking Ukraine Nazis and mercenaries using free public data.,FOLLOW TG,2022-09-24 21:07:33+00:00,False,False,bot,2022-02-24 00:00:00+00:00,-213,misinfo
1566274858861879296,https://twitter.com/nexta_tv/status/1566274858861879296,,"A train with fuel derailed in #Yakutia, #Russia. https://t.co/a36V1P5B8W",Sun Sep 04 04:00:00 +0000 2022,4256,471,en,1891490382,NEXTA,nexta_tv,https://twitter.com/nexta_tv,,0.0,,991247,92,1654,8476,14562,The largest Eastern European media. To let the world know.  Become our patron: http://patreon.com/nexta_tv,,2013-09-21 21:24:04+00:00,True,False,,2022-02-24 00:00:00+00:00,3077,misinfo
1518351056987697157,https://twitter.com/jcokechukwu/status/1518351056987697157,,BREAKING: Finnish Parliament has voted to join NATO against Russia’s strongest warnings! 112 of 200 MPs voted in favor. Russia: “We have issued our warnings publicly &amp; bilaterally. Both Sweden &amp; Finland know this &amp; will not be surprised about where their decision will lead.” https://t.co/KgudWVweqy,Sun Apr 24 22:07:56 +0000 2022,339,215,en,3861307043,Joseph C. Okechukwu,jcokechukwu,https://twitter.com/jcokechukwu,,0.1,,16630,508,9837,22,10183,"Film Actor, Song Writer, Producer, Director, Author, Media Consultant. #Trumpocrat #Entertainment #Filmmakers #Hollywood #Movies",,2015-10-04 11:35:34+00:00,False,False,,2022-02-24 00:00:00+00:00,2334,misinfo
